       0   1   2   3   4   5   6   7
     --------------------------------
 0 |  64  64  64  64  64  64  64  64
 1 |  89  75  50  18 -18 -50 -75 -89
 2 |  83  36 -36 -83 -83 -36  36  83
 3 |  75 -18 -89 -50  50  89  18 -75
 4 |  64 -64 -64  64  64 -64 -64  64
 5 |  50 -89  18  75 -75 -18  89 -50
 6 |  36 -83  83 -36 -36  83 -83  36
 7 |  18 -50  75 -89  89 -75  50 -18
